Respondent ID,Region,ETA Office,Topic,Question,Answer,Score
141039044,Philadelphia,Office of Special Initiatives and Demonstrations (OSID),The extent to which this training was relevant to my work was,Measuring Our Success,C-Good,3
141039117,Philadelphia,Office of Special Initiatives and Demonstrations (OSID),The extent to which this training was relevant to my work was,Measuring Our Success,C-Good,3
141039312,Philadelphia,Office of Special Initiatives and Demonstrations (OSID),The extent to which this training was relevant to my work was,Measuring Our Success,C-Good,3
141012328,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141012661,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141013711,San Francisco,Office of the Regional Administrator (ORA),The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141013903,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141014054,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141014212,San Francisco,,The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141014328,San Francisco,,The extent to which this training was relevant to my work was,Change Management,D-Excellent,4
141013711,San Francisco,Office of the Regional Administrator (ORA),The extent to which this training was relevant to my work was,Connecting the Dots,D-Excellent,4
141013903,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Connecting the Dots,D-Excellent,4
141014054,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Connecting the Dots,D-Excellent,4
141014054,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,D-Excellent,4
141014212,San Francisco,,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,D-Excellent,4
141014328,San Francisco,,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,D-Excellent,4
141012328,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141012661,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141013711,San Francisco,Office of the Regional Administrator (ORA),The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141013903,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141014054,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141014212,San Francisco,,The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141014328,San Francisco,,The extent to which this training was relevant to my work was,Strategic Partnering,D-Excellent,4
141012328,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,The Art of Technical Assistance,D-Excellent,4
141012661,San Francisco,Division of Financial Management & Administrative Services (DFMAS),The extent to which this training was relevant to my work was,The Art of Technical Assistance,D-Excellent,4
141013711,San Francisco,Office of the Regional Administrator (ORA),The extent to which this training was relevant to my work was,The Art of Technical Assistance,D-Excellent,4
141013903,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,The Art of Technical Assistance,D-Excellent,4
141014054,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,The Art of Technical Assistance,D-Excellent,4
140993449,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Change Management,B-Average,2
140993724,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Change Management,B-Average,2
140993449,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Connecting the Dots,B-Average,2
140993724,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Connecting the Dots,B-Average,2
140993921,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Connecting the Dots,B-Average,2
140994355,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Connecting the Dots,B-Average,2
140994550,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Connecting the Dots,B-Average,2
140993178,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140993449,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140993724,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140993921,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140994355,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140994550,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Sector Strategies and Career Pathways,B-Average,2
140992493,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140993178,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140993449,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140993724,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140993921,San Francisco,Office of State Systems- UI,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140994355,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140994550,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140997749,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140998132,San Francisco,Office of Special Initiatives and Demonstrations,The extent to which this training was relevant to my work was,Strategic Partnering,B-Average,2
140992493,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,The Art of Technical Assistance,B-Average,2
140993178,San Francisco,"Office of State Systems (OSS)-WIOA, WP, etc",The extent to which this training was relevant to my work was,The Art of Technical Assistance,B-Average,2
